2 3464 6928
-2.88654459466842805426e+00
-9.17162909114536240018e-01
6.89045004356058221617e+00
-1.89510942890913947068e+00
-8.61104232636936361978e-01
6.44703236762275988525e+00
-1.28340010120626457635e+00
-7.92667973435374095814e-01
5.92966403451284218562e+00
1.03579280080791114038e+00
-7.16406110238090310105e-01
5.34854527343230223835e+00
1.15053146439820963565e+00
-7.19030864860192964194e-01
5.35404887903621418133e+00
2.81623405854606601029e-01
-7.10361319021379888916e-01
5.37340441713846139749e+00
7.81198280693659929952e-01
-7.20593264582794934547e-01
5.43788816194927004943e+00
2.03333502967614787593e+00
-6.61373018542929513863e-01
4.97514949644860227096e+00
2.13109103088844786811e+00
-6.64287759429769697483e-01
4.98574052173322623815e+00
2.42170318664250538987e+00
-6.47578640751061196390e-01
4.86809892020328849327e+00
-1.31612366108758904737e+00
-7.75151467083450507189e-01
5.91027758788506663024e+00
9.45149602167196345448e-01
-7.12203104874906012256e-01
5.40457308184498064207e+00
1.04820986352202294434e+00
-7.02664903809846363991e-01
5.34374760810570936798e+00
-3.55709439476706723582e+00
-9.17939639008177099555e-01
7.07511740507991770954e+00
1.58966507703669956975e+00
-6.70156325237851402399e-01
5.14971797245261520004e+00
2.19090371686045681798e+00
-6.43389979887388108182e-01
4.93768543965071859958e+00
-2.69565806429078413942e+00
-8.69392750745999420836e-01
6.75597515490445044151e+00
1.48014861032700284493e-01
-6.95617204440510783492e-01
5.40478860361080659658e+00
9.25836952011090952297e-01
-6.95635902597178668039e-01
5.40872016803336030932e+00
2.08353463002813432681e+00
-6.43406008277660701467e-01
4.97627541493378444670e+00
2.44881572292147620118e+00
-6.25631179863043951350e-01
4.83753485770579327863e+00
-3.18043097576891531375e+00
-8.73738172438400240161e-01
6.85383097865618928779e+00
-1.90723690617141938830e+00
-8.20359075134615922664e-01
6.43302686952133573328e+00
-1.77771801003524942963e+00
-8.18611498694492234485e-01
6.43083239654303095989e+00
-1.33547542991680878721e+00
-7.51773082550079241315e-01
5.89769162565561533285e+00
9.05715021889948568301e-01
-6.92207206440120681457e-01
5.41095298320499740186e+00
1.13009901224290687516e+00
-6.77687956214119924248e-01
5.31980949232402888782e+00
1.61065344199823923255e+00
-6.60785543650103890378e-01
5.17582277077162000722e+00
1.67230474706398646312e+00
-6.53264124194448680960e-01
5.10737856441360182913e+00
2.06877897106594144105e+00
-6.38024593687359531380e-01
4.98566118509807143511e+00
-1.38064291761778656920e+00
-7.40340364292636388122e-01
5.87063123756268812059e+00
-1.29012336161972585025e+00
-7.45948987128897678112e-01
5.92775876508446852853e+00
-1.27690822045508789451e+00
-7.47131449522566604138e-01
5.93509156395293668851e+00
1.03491650757944575467e+00
-6.75861634308539627192e-01
5.34405516572760586058e+00
-3.33677533253539504443e+00
-8.64981601799410415587e-01
6.92980278086590306685e+00
-2.44942865411328947189e+00
-8.30082870276709683388e-01
6.63790352326068511246e+00
-3.26239929866886546606e-01
-6.79728066474961090115e-01
5.42129160109655483524e+00
3.32790586986193293040e-01
-6.66480761684805966816e-01
5.33356595231135610646e+00
9.12428601529667426817e-01
-6.75322897727447357674e-01
5.40935829861284922515e+00
2.14749668358499423704e+00
-6.24242052604150221562e-01
4.96603473505120618370e+00
-3.27694854489100517725e+00
-8.62880940001877316803e-01
6.96768814015443904708e+00
1.62483788475882684477e-01
-6.73457992155449658433e-01
5.43839367045291144365e+00
1.81672530089467765269e-01
-6.69362692498984723777e-01
5.40305582635145764669e+00
1.16079873303711722521e+00
-6.56854805563553467707e-01
5.30826424143220787499e+00
1.53748878729578675184e+00
-6.39308146208312333414e-01
5.16895514782456633185e+00
1.93179021186014820977e+00
-6.22801229936345790428e-01
5.03448817320607755477e+00
2.16625669928432529332e+00
-6.08364636127929236942e-01
4.90976643471749518710e+00
2.26997880651750527647e+00
-6.09797319959312855708e-01
4.90855218314234509336e+00
2.32787415736285741019e+00
-6.06617760588843757397e-01
4.90105234465427397339e+00
2.39538656663140336889e+00
-6.00375036657635363646e-01
4.83948045608401056228e+00
1.34370732053552632834e+00
-6.45555414257442006232e-01
5.24576872476761391084e+00
1.59932983199727130064e+00
-6.30248571579354432970e-01
5.13941052242082019319e+00
2.06246650864110492307e+00
-6.12639943424840738295e-01
4.98544327190953140416e+00
2.37414943059214689214e+00
-5.96037441073884788345e-01
4.85789116958145061886e+00
2.43423736606991347742e+00
-5.95387288925015689678e-01
4.84459387077498604413e+00
-1.28984087314155759785e+00
-7.17124795570804662859e-01
5.92600275081157423784e+00
-1.27662605219998392947e+00
-7.18263712796638031932e-01
5.93331773398359363370e+00
-3.21428735039987478750e-01
-6.61397562633840307988e-01
5.45919211664288095420e+00
1.48849898341715858319e-01
-6.59685053677708133080e-01
5.43694833313895209415e+00
1.27721579092449055715e+00
-6.40703892434475008599e-01
5.26880685526694225729e+00
1.70377843600622846942e+00
-6.20415529085678207899e-01
5.12479200370523368946e+00
2.41327784206500739472e+00
-5.91062530550538922647e-01
4.86334887486052203087e+00
-7.64629450545110334048e-01
-6.75085579058280260689e-01
5.60317303825267654105e+00
1.02783409884347531893e+00
-6.42214587761580912861e-01
5.34196318072190567960e+00
1.13493700075238201919e+00
-6.40364817428344168526e-01
5.31236363355696905586e+00
1.86253312188533048932e+00
-6.05901200874807810415e-01
5.03468927521523124113e+00
4.88913720790773720370e-01
-6.19347917050022789276e-01
5.22012593785423906212e+00
9.95987855689484335997e-01
-6.40265455575563247059e-01
5.38627120912930745789e+00
1.57454847768760042293e+00
-6.19057455374892762201e-01
5.18528124767928222383e+00
1.78387944821049937438e+00
-6.03496482876324624733e-01
5.07938767421991510531e+00
2.01758923803414536025e+00
-5.96195670975163571903e-01
5.01321871528631302084e+00
2.16887484762745952338e+00
-5.87327858184530815500e-01
4.94369454035158550909e+00
-1.16447338093966124006e+00
-6.88805539637972086275e-01
5.85311643469802067585e+00
2.87881339367285382647e-01
-6.30162148271013577983e-01
5.36616232510067092676e+00
3.05963857864679777965e-01
-6.26283206875194675689e-01
5.33086523900349451566e+00
1.33731605258350416676e+00
-6.15888432650477213315e-01
5.24562490056835262209e+00
1.75695155953859427633e+00
-5.98270817091746565097e-01
5.09330799201062855985e+00
1.82671875114704929111e+00
-5.99238741875650071655e-01
5.09267078543630713483e+00
1.89903875030961333259e+00
-5.88878132289418543266e-01
5.04812471159919606833e+00
1.97222682865109955053e+00
-5.85979384279404214020e-01
5.04135932744665549166e+00
2.06059932674128454266e+00
-5.80524315077534658336e-01
4.98090852888854129787e+00
-2.68074228916599599515e+00
-7.70262807813427374803e-01
6.69769126565647177074e+00
1.50114379730975788796e+00
-5.97577676910158506196e-01
5.17782387434697799478e+00
1.52973149562544130653e+00
-5.96580223363175066176e-01
5.16515281797187775226e+00
1.69663153425335955227e+00
-5.91088695857965862324e-01
5.12301126411905816127e+00
1.73996442549261920441e+00
-5.89153892261475298220e-01
5.09995231175992902450e+00
1.80407854674442558185e+00
-5.82957081116313502456e-01
5.06481809042548825062e+00
-1.08113336079597943673e+00
-6.47065304230747817549e-01
5.72501109034102473316e+00
1.41966935936755311864e+00
-5.93574055129523769914e-01
5.21115296126831761825e+00
-1.43707074393055500572e+00
-6.56949641317219890091e-01
5.83088839928812685542e+00
-1.28274242677104544086e+00
-6.67242539553725921841e-01
5.92657091031907601320e+00
2.94423384844134938820e-01
-6.03517842836125306683e-01
5.36362898145791877624e+00
3.12450755107858524351e-01
-5.99801495481672497512e-01
5.32829578511709378574e+00
9.10729954094398941322e-01
-6.10398661032109046687e-01
5.40073972952582881391e+00
1.10939111018447023049e+00
-5.97316768864884051204e-01
5.31613864987259621131e+00
2.13420289917805394708e+00
-5.60816520208680224790e-01
4.96392851727787043359e+00
-2.80429738707037445877e+00
-7.50977747974024389954e-01
6.75342228952775602835e+00
-1.38614728207363380186e+00
-6.54309718092758840768e-01
5.86154748734849917469e+00
-2.77097442983816000250e-01
-6.00967283612796276948e-01
5.39086813113795759733e+00
3.76308285344430115682e-01
-5.89981297081166089491e-01
5.29057308669583559180e+00
1.52330845761481747935e+00
-5.77033060857995772075e-01
5.16524156703479953023e+00
1.88748183125591739717e+00
-5.63496918110958033843e-01
5.05093427120686744303e+00
1.92817051717727383497e+00
-5.61341752237062840969e-01
5.02540687560570198400e+00
2.03495066496985765880e+00
-5.56340715161637189290e-01
4.99431113128089432251e+00
-1.48473584649655188095e+00
-6.43950247792274055314e-01
5.84644243671396690587e+00
-2.58545185648663522482e-01
-5.95929577898490214771e-01
5.43104153017734159192e+00
1.26336695454627911950e+00
-5.80877854457580888869e-01
5.26594294921602479320e+00
1.84578656527461437697e+00
-5.59082649625348482303e-01
5.07509492962038510910e+00
-2.63644799932902884620e+00
-7.26695780511648181665e-01
6.69212131516184882685e+00
-2.03985977758284953154e+00
-7.06204733553566943449e-01
6.49737251664283288477e+00
3.32243351162931188636e-01
-5.80111170644927232054e-01
5.32580418003008837502e+00
1.13391058408324951756e+00
-5.76749599996371986599e-01
5.30657730922001658058e+00
2.46101127858751311805e+00
-5.23424020111118548648e-01
4.80229776910551020563e+00
-2.92825993488320301950e+00
-7.31000811418014539989e-01
6.80620127402793873017e+00
-2.27686485968206087094e+00
-7.06847577724718068026e-01
6.57143592527027475825e+00
-1.39300523841033929706e+00
-6.29567067054397910830e-01
5.86108965957308480910e+00
1.25691476176828120792e+00
-5.67665521872279255078e-01
5.26646822210946741194e+00
1.57946522949977752326e+00
-5.52208453180206171318e-01
5.13741183762193731610e+00
1.70582872750081571134e+00
-5.51375809966853758226e-01
5.11218733053017349022e+00
1.75471753816514852709e+00
-5.53347404070871129456e-01
5.12441500689769302568e+00
1.81860625793733121647e+00
-5.50482242257004372732e-01
5.08823415562156444736e+00
2.41374540982993934790e+00
-5.16786774602437826154e-01
4.80376259690162044080e+00
-2.56148431207891746908e+00
-7.03447383175366480756e-01
6.65041457807114344547e+00
-2.36435103208521191220e+00
-7.01928897995523382036e-01
6.60960367887839783663e+00
-2.29404769890080117989e+00
-6.96322301077388128299e-01
6.55016359511499768331e+00
-7.84278697534578017603e-01
-5.95744278612661215533e-01
5.59500508126542950293e+00
9.49480313424011512780e-01
-5.72860306786394657408e-01
5.38966580386138449654e+00
1.11485921975886248525e+00
-5.63641168210304299713e-01
5.31056041886712382194e+00
1.48604138059570156649e+00
-5.55773590042715981419e-01
5.21561700527296157048e+00
1.66730335251451733392e+00
-5.46350690684034634437e-01
5.13120622591964004044e+00
1.83205616583244323969e+00
-5.32269240377689523136e-01
5.00293801428687334720e+00
-2.48778532427382348402e+00
-6.93148535749663730066e-01
6.58550253069732516309e+00
-1.35425300167019058151e+00
-6.18454944485487767558e-01
5.88317291883647452977e+00
-7.48450280377144228083e-03
-5.60770991334995305699e-01
5.31577688831460459795e+00
1.44498032076543125868e+00
-5.50332228525736488756e-01
5.23208044768770630384e+00
1.97162841141338218698e+00
-5.23589469387805706013e-01
4.99195447137432513074e+00
1.30112711055998109266e+00
-5.50488804474230319919e-01
5.28574147111348668915e+00
1.73735318654218562351e+00
-5.30486007719117691472e-01
5.09225607566440086060e+00
2.28056947814803878671e+00
-5.07102003779161258912e-01
4.87865839415034496795e+00
-1.33463634352320825727e+00
-6.05677070457414812310e-01
5.89359185382590222702e+00
1.13383159680565936966e+00
-5.50150303175951149726e-01
5.33845086923764977627e+00
1.17803033924850075742e+00
-5.46218377052962500429e-01
5.32624726047435270715e+00
1.19501418016661942190e+00
-5.42171610374205470428e-01
5.28365079315789021308e+00
1.23180168102812825914e+00
-5.41476616217622219729e-01
5.27160763990578651317e+00
1.87493510422916886959e+00
-5.18658730196521644551e-01
5.05110063230239969556e+00
2.08034709760810176959e+00
-5.08689101373608898449e-01
4.95378543615282662671e+00
2.22695065884321063976e+00
-5.07586477654465850762e-01
4.92215227195208893107e+00
-2.53590784085550424720e+00
-6.67224244815554756727e-01
6.60494722176273096892e+00
1.28150022881104941330e-01
-5.51363825816875929853e-01
5.42721346767378065579e+00
1.01967729329590839349e+00
-5.44972966870362562908e-01
5.36937160365546528595e+00
1.07103973627370119281e+00
-5.41113097814838295285e-01
5.35686467302631896814e+00
1.22738783574530851972e+00
-5.38587562991536872303e-01
5.30950403188924280329e+00
1.73140772476974036387e+00
-5.17682387695695855889e-01
5.09347063073053529791e+00
2.00487784738888663583e+00
-5.02580563986872785875e-01
4.96614887778441804755e+00
2.04817388306041525681e+00
-5.00236491561203977518e-01
4.93590412590004401494e+00
-2.64065365152974695917e+00
-6.69613917945673375876e-01
6.68073097543484717420e+00
-2.59947579592678668092e+00
-6.68087930627503712167e-01
6.66064397284026910029e+00
-2.29919230330968815679e+00
-6.56114114854483010397e-01
6.54092824258399563320e+00
9.81062789337701746106e-01
-5.38622080858007001858e-01
5.37829466391700972139e+00
1.16999947137167947808e+00
-5.29231237105801999299e-01
5.28992018998604418556e+00
1.82235943993892290926e+00
-5.08005322173455398094e-01
5.08045599274136794321e+00
1.91000211249317897177e+00
-5.04057713494232451090e-01
5.02711697551042480114e+00
2.43755559059854221005e+00
-4.84564350278673949823e-01
4.81547646251579397614e+00
-3.05605325611519873519e+00
-6.76526111690310627544e-01
6.84429901550986219405e+00
-2.88429164092978940204e+00
-6.70935800757738287636e-01
6.80311174078894165262e+00
8.64213318989306644724e-01
-5.32789936651254625311e-01
5.40380380433447005117e+00
8.96361440867913916719e-01
-5.35767665672401194321e-01
5.39554914667211527046e+00
9.28964827317048991162e-01
-5.35967500186988243804e-01
5.42719626218601813861e+00
1.05126774653468202381e+00
-5.31057521648233499256e-01
5.35946803778392233397e+00
1.60556071271587597060e+00
-5.05503891234120761311e-01
5.11826803906089722318e+00
1.74689581978387775685e+00
-5.04044659197113498195e-01
5.08298030592689986662e+00
2.11208833847127408490e+00
-4.87709206462944133698e-01
4.92674581144459988735e+00
2.41689997996099137367e+00
-4.79911604406389913358e-01
4.83432782603966426649e+00
1.00321260640209242165e-01
-5.27190133606581290415e-01
5.38926121931426838074e+00
1.00645651719935402824e+00
-5.24809942087261727117e-01
5.37041239304093576123e+00
1.52066450125246821479e+00
-5.04758424290182805549e-01
5.15623382690217280100e+00
2.09768885461793086478e+00
-4.82156089682322930301e-01
4.93631291324547571975e+00
1.12561361049376951193e+00
-5.13026497494402988764e-01
5.29973836669085240914e+00
1.26736995435912058738e+00
-5.07446113841713231096e-01
5.25525142646862253315e+00
1.46311441726814939202e+00
-4.99783395761301707516e-01
5.18053552314621779118e+00
1.48614841665918739899e+00
-4.99162233290164958355e-01
5.17060767453994607479e+00
2.43211886334617766181e+00
-4.66153150642284908045e-01
4.81660749258078180191e+00
-2.70544664752883479153e+00
-6.41138301291228507317e-01
6.76023953032487145975e+00
-4.74465897444317219467e-01
-5.22344855003009533867e-01
5.49214016806232052659e+00
8.30706742892818761348e-01
-5.15796714596755134785e-01
5.40687526987297051306e+00
1.04446584103671002985e+00
-5.10858593942989824832e-01
5.35892450641979500858e+00
1.60438367308381280019e+00
-4.89109300773030386544e-01
5.11509470234862551052e+00
1.84163243043809976562e+00
-4.84331431446339444324e-01
5.06409823781651358132e+00
2.01047750568771199653e+00
-4.77092649455551742754e-01
4.99585027004252690830e+00
2.36393326661301950153e+00
-4.60970907663196594051e-01
4.83716125033387189802e+00
2.38045541133064464390e+00
-4.59788288659518207258e-01
4.82165864073461492012e+00
-3.54246857971399675691e+00
-6.57647748083574845701e-01
7.01105352236241419206e+00
-2.62210717702640927484e+00
-6.21694195739418864477e-01
6.63467353146149907417e+00
-4.94601931231343772133e-01
-5.14883468302322344634e-01
5.48717374578231353865e+00
1.74039355760804226314e+00
-4.78270610596796430514e-01
5.08251486473267899413e+00
1.76698670308060656886e+00
-4.77279665890499193992e-01
5.06772982564977869657e+00
2.21956898380246236968e+00
-4.63428689109623870301e-01
4.91937948743111252980e+00
2.32562666782303262281e+00
-4.57303632724376796226e-01
4.87085473839381588590e+00
-1.38319106448616313543e+00
-5.46581947847699978205e-01
5.91338155026520517765e+00
1.34156043570992089542e+00
-4.89401027099406360499e-01
5.26302244128537743961e+00
1.71830192029213457694e+00
-4.79159904079851761693e-01
5.13091655830835069452e+00
1.81943699892755827996e+00
-4.65625093677644763535e-01
5.03718054689408933910e+00
2.10084800802184901158e+00
-4.56512135453285783360e-01
4.92923283997776540133e+00
-2.32982170195246185429e+00
-6.01221251662743316757e-01
6.58203617578806987609e+00
1.64803220953453899433e+00
-4.65033844225996972899e-01
5.09140934012114687590e+00
1.79271882143169158930e+00
-4.63348774900540050226e-01
5.05102834859581317772e+00
1.83944171115792820537e+00
-4.61528637417685683175e-01
5.02352948171539637201e+00
2.20072539576351200452e+00
-4.51793738510796349939e-01
4.93223575166666439173e+00
2.24982960591104763637e+00
-4.48886983177531506684e-01
4.89161661159474636662e+00
2.43423143872192149217e+00
-4.40912222385974827965e-01
4.80886846499393794119e+00
8.62954822427930645645e-01
-4.88484488697607188712e-01
5.39741178376192731747e+00
1.31456488715498109876e+00
-4.73299685207247244900e-01
5.23404391076615116418e+00
1.80808269641917696013e+00
-4.56303088232052511675e-01
5.04107745253476391412e+00
2.15492052389657295919e+00
-4.44417164172709155956e-01
4.92612531951645760131e+00
1.74989650663696871824e+00
-4.51949018186196704860e-01
5.07322547386875211117e+00
1.95206341504203018111e+00
-4.44207299254735787919e-01
4.99008705276182507049e+00
1.99401140879718385968e+00
-4.45710417672077641171e-01
5.00148479831383863115e+00
2.25338169241286845335e+00
-4.36010313752367317797e-01
4.88605388638953730407e+00
2.36550429808089734962e+00
-4.32542732352173053822e-01
4.82833614594950688570e+00
-2.58067712755953504455e+00
-5.80689654234543994882e-01
6.61276207250610958965e+00
-6.64786721028216454066e-01
-4.88592241493191692392e-01
5.59251259379374321412e+00
1.37400791376002229249e+00
-4.55677354213460950039e-01
5.21075212152390232490e+00
1.47828887308907241938e+00
-4.56494602750005862291e-01
5.16642742560777268324e+00
-1.43517824885206857211e+00
-5.15837791008372348323e-01
5.97564609296449678055e+00
-4.80982567249903902873e-01
-4.74921295208113880548e-01
5.48737668996172001101e+00
2.26128510399428073185e+00
-4.22905867588755701725e-01
4.87675447801013017823e+00
-3.38161471231681787231e+00
-5.94099901598683532988e-01
6.96832720829352414427e+00
-6.51191013586211342457e-01
-4.75417242896149949694e-01
5.59549109707213165876e+00
-2.20252450170431879339e-01
-4.53978832672757404154e-01
5.32127211628981999780e+00
3.18213647140457689400e-01
-4.54113370374918889905e-01
5.31505332159780330414e+00
3.51307022868533269655e-01
-4.54419707854844978634e-01
5.31357956852776158740e+00
1.47866629250054981703e+00
-4.36998762573068189052e-01
5.16641069353858739532e+00
1.50121187443931503047e+00
-4.39660841424506343422e-01
5.15574900090017695931e+00
2.24773216409438170160e+00
-4.17359864985948070260e-01
4.88702393256385558828e+00
-1.47776879789084025774e+00
-5.02720572596451642511e-01
5.99691808980161766840e+00
-5.99227798834032210351e-02
-4.42129212330733434300e-01
5.27142018462661088307e+00
1.25945316981091504083e+00
-4.41089496125290358997e-01
5.24959494825237715787e+00
1.66817563707793747874e+00
-4.25490056874395339293e-01
5.07525184011963848008e+00
1.93580326591431384209e+00
-4.19234208719132528387e-01
4.99637085609096587291e+00
2.03151199942452276304e+00
-4.18369056950932793892e-01
4.97089898192727552839e+00
1.39348231093039776063e+00
-4.35073363002861923654e-01
5.23575904058233376759e+00
1.56846449245041497100e+00
-4.24903117465018298482e-01
5.12294811037250497066e+00
2.04076402852757876616e+00
-4.11568902687274695840e-01
4.96318511970171716285e+00
2.36524703692337601169e+00
-4.04615390500905891535e-01
4.86500138345711352628e+00
-3.02385291520388221898e+00
-5.54358741227230500392e-01
6.83038132370838102503e+00
-2.61838036848073274498e+00
-5.39960459159384509320e-01
6.64643773627275269433e+00
-1.98526916447069345928e+00
-5.21965523497528116614e-01
6.42636883265157532463e+00
1.84853788237003580086e+00
-4.12787501789767419247e-01
5.04832996515452325781e+00
2.32941529555884940805e+00
-3.97103557453958977419e-01
4.85364980383034083644e+00
-2.05303439198331716398e+00
-5.18614344532833615453e-01
6.48829167134786644056e+00
-5.07671360534809656961e-01
-4.40400140098446524206e-01
5.47903776604408054851e+00
1.47167570355247501190e+00
-4.14102972958932280534e-01
5.16509892760817468371e+00
2.14224406606216799531e+00
-3.97323380762060862637e-01
4.92562119453504987376e+00
2.35408129561969747812e+00
-3.89384092864407893586e-01
4.82960080651600698332e+00
2.43793806906572863014e+00
-3.84440935762751956339e-01
4.79247687637424579776e+00
1.54530949716498899882e+00
-4.05900296122283843481e-01
5.13105049170084193122e+00
1.80014847005153266757e+00
-3.98538996602164963257e-01
5.03644266354256320284e+00
1.86333704329739657801e+00
-3.99353827906539893267e-01
5.03717385247195359455e+00
1.92947712307792618169e+00
-3.93833902481920017369e-01
4.99613043330084405369e+00
2.30729675273149936743e+00
-3.85756119033367872451e-01
4.87095124633611487042e+00
-2.08935401388607111528e+00
-4.99424821848084676823e-01
6.45021759847694742263e+00
-1.98501506952145789775e+00
-4.98735919207072386783e-01
6.42524379202353035367e+00
1.71511013614160279239e+00
-3.91831087086354168392e-01
5.04541270952519926851e+00
2.07727864233999293120e+00
-3.84513359050781489135e-01
4.93207192740986943846e+00
-2.17561924555935393144e+00
-4.93903810081651517550e-01
6.49127467370290300863e+00
1.37169596128800730384e+00
-3.99494591572652768541e-01
5.20270098198612718221e+00
2.19585623846162025785e+00
-3.75672596589236018616e-01
4.92124775934961444790e+00
2.25869589079531607467e+00
-3.75651058951265992558e-01
4.91082100779774055610e+00
-1.52214495177881459220e+00
-4.48978807430099824405e-01
5.96483210720126688642e+00
-5.20887277860880737457e-01
-4.10057843755148976328e-01
5.47673501193924661123e+00
1.39495954578105663124e+00
-3.92496836506459834126e-01
5.19252047970771357654e+00
1.48793749701661170981e+00
-3.87549306532581183671e-01
5.15435148330267711714e+00
1.99505229210249113159e+00
-3.75062361439448488376e-01
4.98839151300667982269e+00
-1.57739132482852340011e+00
-4.42001200245277781065e-01
5.97655128183606354497e+00
-5.57916093048205108396e-01
-4.05022254672519788077e-01
5.50451563418110456638e+00
3.13265279862298740010e-01
-3.97188557155629395901e-01
5.34458151360052635681e+00
2.06339723630506322039e+00
-3.63247427705251091368e-01
4.89908376129449241176e+00
2.30556298821803906662e+00
-3.60643549878276792331e-01
4.86726210453322583049e+00
-2.91087787028581956861e+00
-4.90155848317297748729e-01
6.76641263027001382824e+00
-2.55802499474368039145e+00
-4.82771511042101919564e-01
6.66265221174120725323e+00
-2.50602538366456872865e+00
-4.83004131979633433147e-01
6.65706975686614033094e+00
1.41832773448706084274e+00
-3.75747450956347428530e-01
5.18234991379718490379e+00
-2.65601198514888459101e+00
-4.74819016897771284391e-01
6.67890794850659386128e+00
1.64833655768395881402e+00
-3.67074066677125721014e-01
5.11258446001377020451e+00
1.86655215006212338302e+00
-3.60591592007026617850e-01
5.02883798463913844756e+00
-2.88776769533261212786e+00
-4.70240333429840562385e-01
6.71249843590139327887e+00
-2.58866637334849425400e+00
-4.69207983765456304592e-01
6.69868010886891607214e+00
1.45837248783543582675e+00
-3.61920019131753756270e-01
5.16365337661558232440e+00
2.19383876792146814694e+00
-3.44043693937000683025e-01
4.91669368457426703145e+00
-6.30379090714994427813e-01
-3.83927325078382897239e-01
5.59810999220114613451e+00
1.29331270515087259909e+00
-3.61083163174970134257e-01
5.22737008569677552572e+00
1.33773454873199182380e+00
-3.62973371800638711093e-01
5.24793984735844087908e+00
1.34687075437432479674e+00
-3.60340817258922863076e-01
5.20720602748061001108e+00
1.50385593508506487659e+00
-3.54550658282340835914e-01
5.14269740568514510670e+00
1.77229453373824896723e+00
-3.50368710298278762671e-01
5.08283879107286917787e+00
2.03200494430324640760e+00
-3.41789749315205004798e-01
4.95686826623151421956e+00
2.12494731666297820283e+00
-3.40955757350481003520e-01
4.92825302786744146033e+00
-1.54612570824634065758e+00
-4.04680601805649020619e-01
6.00104263403846260871e+00
-5.20692062882909700861e-01
-3.69775071995203541420e-01
5.47408801019377211361e+00
-5.34775211288912588614e-02
-3.56903296779688572471e-01
5.30103334109894319681e+00
1.45217062549881781308e+00
-3.48927385232598918918e-01
5.16453036074730231775e+00
1.78181036937397663245e+00
-3.41145466359940363610e-01
5.03790666156157307398e+00
2.10131734966484451377e+00
-3.35510087782736055040e-01
4.94508746399430787477e+00
2.21059099607989040237e+00
-3.33809074930197402509e-01
4.89972284702189675443e+00
-2.08011785415740224625e-01
-3.55246191760482776800e-01
5.35225663565905751540e+00
1.28694087819563018904e+00
-3.47946696657442933187e-01
5.22800642854174046903e+00
1.34957275987918490223e+00
-3.44748629268454176433e-01
5.16770871765715167356e+00
1.83447378426538443286e+00
-3.35764262365650156816e-01
5.04425802108038023874e+00
2.14257208512434083048e+00
-3.27609985588374397203e-01
4.91217831080283140466e+00
2.40853612888060819586e+00
-3.20696608487286649591e-01
4.80573806113914869798e+00
-3.31225740722143768835e+00
-4.52671202822313101244e-01
6.93299277814552805665e+00
-3.09215624560331692194e+00
-4.41523351226882021514e-01
6.79296076987772057265e+00
-1.55871464342416099491e+00
-3.89415379093763502905e-01
5.99166936754647938557e+00
-5.54004433601286705446e-01
-3.55431917076999059901e-01
5.46530668857447476938e+00
8.65956127206595427381e-01
-3.17688545991172466287e-01
4.88078518153003937385e+00
1.79249732826480756565e+00
-3.30410040306589991577e-01
5.06811819111813299799e+00
2.34460454943771479108e+00
-3.14886605791630858064e-01
4.82242843100545659496e+00
-2.77948229614196273829e+00
-4.29435073308627401900e-01
6.73505699563143700459e+00
-5.33960320018954770482e-01
-3.49283605339697877934e-01
5.46965252712386629241e+00
1.28891125269461004343e+00
-3.37021830842279268570e-01
5.26272627384692182062e+00
1.42214722640123913955e+00
-3.32933770273319940003e-01
5.17338928516691254345e+00
1.71704915747230635326e+00
-3.26545025785214382275e-01
5.07025750420312792954e+00
2.29612586970996002123e+00
-3.11335497378909809019e-01
4.82221420777447740136e+00
-2.41170360633549218932e+00
-4.10118404083722187803e-01
6.55931180111405875977e+00
-1.60890563042742873456e+00
-3.71990803812897063985e-01
5.95576081256860145885e+00
-5.47271365804019582768e-01
-3.42221585511647885536e-01
5.46604889562621476529e+00
-3.28173820881389444182e+00
-4.22697222424866125845e-01
6.90608302262242279568e+00
1.31859649575679860334e+00
-3.23389659207569679644e-01
5.25002280180225167072e+00
1.34249808479076393475e+00
-3.23104694252851931680e-01
5.24091241045491162964e+00
1.36626335923146480233e+00
-3.22807927863138166558e-01
5.23162935153257091514e+00
1.45413554685323842541e+00
-3.21591856019988520110e-01
5.19531807427808889344e+00
1.47773518398038494759e+00
-3.18031682951097849354e-01
5.18629925783297718311e+00
1.85891906828507491589e+00
-3.09384271461058291131e-01
5.02512774266101391873e+00
-1.55209519377692672926e+00
-3.60797406522631480819e-01
5.99467601249060955126e+00
-5.67177256452695344180e-01
-3.28300316044394357995e-01
5.46033797417478350411e+00
8.65513094494776202836e-01
-2.93202925131674396741e-01
4.87829721055539788921e+00
1.65686966943941205166e+00
-3.08391324268016631116e-01
5.09946675810733740519e+00
-8.04371190567533811411e-02
-3.12721453612656463683e-01
5.32970094309163133772e+00
8.82949574404700676666e-01
-2.87038760780025992148e-01
4.87362063113161614325e+00
1.49063571314020637537e+00
-3.02577562237602681883e-01
5.14137550422867128930e+00
1.90381821236130499564e+00
-2.95427011606601785942e-01
4.99466474919949021682e+00
2.32573634385057115281e+00
-2.84507155805160394380e-01
4.83326593317915786940e+00
-2.84193548739249113311e+00
-3.84109917766113584392e-01
6.72433244413669495287e+00
-1.61382995268548756762e+00
-3.46050834618890523764e-01
6.00139412402258809465e+00
-1.29862284905752756181e+00
-3.37880254949101399564e-01
5.86570616132305300283e+00
-9.20641253826881222899e-01
-3.21181348993626603061e-01
5.57524242840632133777e+00
-6.88233325304038690007e-01
-3.19176407944017304086e-01
5.49871771416577370672e+00
