2 3464 6928
-8.00207761735060585e-01
6.53282207950547100e+00
-1.74819291540395239e+00
-7.94047938357600347e-01
6.49213455027304320e+00
-2.87007704848819434e-01
-6.90849243198303653e-01
5.59582000898381704e+00
2.27182740489600216e-01
-6.83704307021108626e-01
5.54125194924830122e+00
-5.68994823152121798e-01
-7.01524006213357199e-01
5.72896402418136930e+00
6.98967359386380327e-01
-6.84957021724242443e-01
5.59659379013321701e+00
1.01422917177209060e+00
-6.63342724394072825e-01
5.46953621170114701e+00
-1.64712255149729048e+00
-7.72376421732935192e-01
6.47191495234834946e+00
7.92198880445260878e-01
-6.68824691699094198e-01
5.58017600064070507e+00
9.22836279137561277e-01
-6.61426628824840934e-01
5.52226626347389793e+00
1.15542573823694195e+00
-6.51894824330888967e-01
5.42959030310011048e+00
-2.53997789634129312e+00
-7.98778169478850719e-01
6.83667691035154323e+00
-1.66575315311131789e+00
-7.59890090044280320e-01
6.45915411786246718e+00
-1.12746747169651940e+00
-7.12553558733662440e-01
6.02177014588953163e+00
1.01996802724849878e+00
-6.50725257600780038e-01
5.46679021492550365e+00
1.12573987042724477e+00
-6.52594556571465256e-01
5.46917832231854639e+00
3.20200901963204887e-01
-6.47255465212121850e-01
5.50671892600885560e+00
7.82047058428256059e-01
-6.52760420361313765e-01
5.54922732650588735e+00
1.96175603676020716e+00
-6.07058288850435113e-01
5.12014330560018482e+00
2.05144158125740139e+00
-6.09101345553716866e-01
5.12756714393080237e+00
2.32924805046013583e+00
-5.95930396884289282e-01
5.01788563071396432e+00
-1.15876281687404203e+00
-6.97126125970137900e-01
6.00660972783306502e+00
9.34535773087399657e-01
-6.45478774220667906e-01
5.51752569385633507e+00
1.03163063963032342e+00
-6.38042547896084056e-01
5.46248210920017652e+00
-3.13744790048800093e+00
-7.97001052857459924e-01
7.00847406052000288e+00
1.54058389127875284e+00
-6.11640450234706035e-01
5.28234329694164195e+00
2.11029095235608022e+00
-5.90780564304470568e-01
5.08410452719758776e+00
-2.37876891518894018e+00
-7.60559072699299454e-01
6.73140014513981999e+00
1.95612542115163712e-01
-6.33119892582473920e-01
5.53764624532883243e+00
9.16324739329092419e-01
-6.29883390850800695e-01
5.52061315015857446e+00
2.00820121813498709e+00
-5.90005738215289344e-01
5.12036896794989271e+00
2.35699220957203126e+00
-5.76107024342984553e-01
4.99048661887508160e+00
-2.81633828552998455e+00
-7.63715688501158230e-01
6.82714062276440448e+00
-1.67788450416275858e+00
-7.23510721685658886e-01
6.44938688893032008e+00
-1.55846678471838418e+00
-7.21028233518391182e-01
6.44110641700094266e+00
-1.17734971389928256e+00
-6.76018873436903922e-01
5.99696295194945872e+00
8.97915341691874813e-01
-6.26821967223493259e-01
5.52384567635987178e+00
1.10802997669683290e+00
-6.15162727229460526e-01
5.43967460772514055e+00
1.55854836687197573e+00
-6.02036181274168136e-01
5.30467644613684808e+00
1.61945138392009524e+00
-5.96822595290405045e-01
5.24390900435471607e+00
1.99389696598766220e+00
-5.84748997526785885e-01
5.12898724751944535e+00
-1.22070688982082953e+00
-6.66424976410809888e-01
5.97550529739397529e+00
-1.13345448792434178e+00
-6.69009779435242202e-01
6.01793499233522766e+00
-1.12085303300179984e+00
-6.69836390322009256e-01
6.02372837732372712e+00
1.01934929802435859e+00
-6.13124118849755928e-01
5.46313311429769310e+00
-2.95127678420144246e+00
-7.53473077083243958e-01
6.88903412975232143e+00
-2.16234911997544499e+00
-7.27961811250566804e-01
6.63068852631582040e+00
-2.47216947047688484e-01
-6.19988356588222711e-01
5.56662175350302579e+00
3.68394014289622651e-01
-6.07329727879961201e-01
5.47159952945514583e+00
9.03932226393666105e-01
-6.11027405627739273e-01
5.52149970414597657e+00
2.06820422219534628e+00
-5.72118358557406448e-01
5.11036031950619218e+00
-2.89291349499266293e+00
-7.50387295724740055e-01
6.91858184888134353e+00
2.08902989895632413e-01
-6.11355563490225018e-01
5.56612413503180736e+00
2.27023966460691645e-01
-6.08561903735887477e-01
5.53557613128939341e+00
1.13687526789876170e+00
-5.96007631765835821e-01
5.42920536460932901e+00
1.49133142500240745e+00
-5.82439593643770626e-01
5.30034013084503286e+00
1.86386506117495854e+00
-5.69591192307876693e-01
5.17477572925770080e+00
2.08968247682533859e+00
-5.58819056011505610e-01
5.06028675469440969e+00
2.18583474715411574e+00
-5.59827023468464247e-01
5.05722438426955279e+00
2.23999015100879806e+00
-5.56951286183058003e-01
5.04954120179290822e+00
2.30747295538469954e+00
-5.52541645182650143e-01
4.99358847368857361e+00
1.30871068484554032e+00
-5.86734836314709907e-01
5.37176871708805681e+00
1.55014664305759275e+00
-5.74624891906170054e-01
5.27345681550106171e+00
1.98815059102533653e+00
-5.61005735451303389e-01
5.12919619995577580e+00
2.28632660902649620e+00
-5.48043747996564745e-01
5.01044796557908345e+00
2.34306977941350825e+00
-5.47580597657472024e-01
4.99749662665177929e+00
-1.13325851238033715e+00
-6.42511945567550202e-01
6.01694538893783104e+00
-1.12065690921676842e+00
-6.43307492297663042e-01
6.02272758449947077e+00
-2.42376025930861466e-01
-6.01330918341201448e-01
5.59707795663095542e+00
1.96233480687307477e-01
-5.98592979343931741e-01
5.56522494646025567e+00
1.24618157571580546e+00
-5.81750533286904514e-01
5.39297653997476534e+00
1.64746014034430921e+00
-5.65524699409315157e-01
5.25845570473600699e+00
2.32213803347315739e+00
-5.43089300233617234e-01
5.01464224176534223e+00
-6.54449960490091187e-01
-6.11953421264205821e-01
5.73477355967030622e+00
1.01289943781463565e+00
-5.81882292106440713e-01
5.46162537303476103e+00
1.11306843081387563e+00
-5.80697578238378198e-01
5.43411636441725143e+00
1.79990515794126416e+00
-5.53955317812347636e-01
5.17663113301331634e+00
5.15722137078239884e-01
-5.65919026607642817e-01
5.36956812302115694e+00
9.81891946349894296e-01
-5.78870525265785751e-01
5.50020068891439262e+00
1.52494906265157582e+00
-5.62966104090267483e-01
5.31442074640302309e+00
1.72429555265101087e+00
-5.50720720459638602e-01
5.21734178898491763e+00
1.94473093507429784e+00
-5.44993904088727943e-01
5.15467052644396784e+00
2.08966308055207417e+00
-5.38152663392082897e-01
5.09051704469202271e+00
-1.01966650163963624e+00
-6.18399970098857277e-01
5.95468209552848116e+00
3.26177662486353936e-01
-5.72529432156403617e-01
5.50061163979137913e+00
3.43440367706016714e-01
-5.69884883220735050e-01
5.46996787269155327e+00
1.30260212919607343e+00
-5.59042241640788418e-01
5.37130316659304530e+00
1.69854251849605031e+00
-5.45535604252603612e-01
5.23008251766220233e+00
1.76309270352829572e+00
-5.46233549634290494e-01
5.22815354866445503e+00
1.83286404679574377e+00
-5.37533954455335805e-01
5.18788396618335135e+00
1.90087940922491638e+00
-5.34817461497846369e-01
5.18035501413361121e+00
1.98683896082930223e+00
-5.31055992226831974e-01
5.12557999338054415e+00
-2.36957695162399773e+00
-6.72514720755492679e-01
6.68392363055448158e+00
1.45748602485375134e+00
-5.43352615851017684e-01
5.30948522401543421e+00
1.48460994511746014e+00
-5.42684090596441626e-01
5.29794353009417929e+00
1.64115174795335172e+00
-5.38180598545452415e-01
5.25756806779973740e+00
1.68261995416551113e+00
-5.36867676998806997e-01
5.23665180647495720e+00
1.74392752486912594e+00
-5.31842071142360817e-01
5.20436761281269433e+00
-9.46391419994689231e-01
-5.82473952880524948e-01
5.84129588708577874e+00
1.38042415603706181e+00
-5.38940833886706550e-01
5.33997825752806854e+00
-1.27535165202799305e+00
-5.90663866007113625e-01
5.94511993402621730e+00
-1.12662006180956231e+00
-5.96525353849677198e-01
6.01813431357135276e+00
3.32325624921929463e-01
-5.47689604516101713e-01
5.49839186696593529e+00
3.49545847585277014e-01
-5.45167208298138584e-01
5.46771603461371036e+00
9.02942166615347874e-01
-5.51059054538907467e-01
5.51539688375074899e+00
1.08907414872736452e+00
-5.40481089854303653e-01
5.43725395947007595e+00
2.05626738649918828e+00
-5.12809038236156534e-01
5.10947184493022100e+00
-2.47780420344357566e+00
-6.53619888578125807e-01
6.73055178308742263e+00
-1.22629766599638290e+00
-5.87242293161799767e-01
5.96981591551408552e+00
-2.01434843101231748e-01
-5.46713138019605527e-01
5.53815237840838837e+00
4.09641329195840120e-01
-5.36868323856378060e-01
5.43399135143406564e+00
1.47868535517924382e+00
-5.24442238308021613e-01
5.29827525597231563e+00
1.82204087591381003e+00
-5.13748288155956856e-01
5.19079301043631780e+00
1.86139282441852671e+00
-5.12279692525510200e-01
5.16766939151626925e+00
1.96221874692069931e+00
-5.08131539489793060e-01
5.13811176047091589e+00
-1.31913372444433663e+00
-5.78265037756129474e-01
5.95923448720410232e+00
-1.83806735450638858e-01
-5.40526617731099335e-01
5.57040192937234035e+00
1.23355307440326056e+00
-5.26104284259209076e-01
5.39109357553672464e+00
1.78191455073760419e+00
-5.09109553524633052e-01
5.21276381207204853e+00
-2.32831767515900179e+00
-6.32599380061541039e-01
6.67496967816233422e+00
-1.79474782179658710e+00
-6.17644395638556665e-01
6.50158505304072953e+00
3.68058438624462081e-01
-5.26765572879031585e-01
5.46524303277170720e+00
1.11213103213441133e+00
-5.21516185149813016e-01
5.42862550033596758e+00
2.37178945160188848e+00
-4.80998581514947676e-01
4.96031324232376392e+00
-2.58638428766297590e+00
-6.34253456611092448e-01
6.77479328430780825e+00
-2.00767394785066466e+00
-6.17091469400611325e-01
6.56928622301698262e+00
-1.23230484648124206e+00
-5.63847086542181741e-01
5.96659316133956352e+00
1.22757249081168718e+00
-5.13790767646305047e-01
5.39173777961917189e+00
1.53196942444172723e+00
-5.01808421299790974e-01
5.27262894976649754e+00
1.65036139964564166e+00
-5.01327665650063592e-01
5.24826199025694518e+00
1.69485120256879473e+00
-5.02711409480599114e-01
5.25800970595434336e+00
1.75619131807531947e+00
-5.00789720470302901e-01
5.22531229209154002e+00
2.32784228814697070e+00
-4.74868305600089746e-01
4.96255149570800036e+00
-2.26200819444125667e+00
-6.12013686523495970e-01
6.63640820091532024e+00
-2.08488641009004372e+00
-6.11638905339135452e-01
6.60108565132144243e+00
-2.02508599180761051e+00
-6.08230558095431584e-01
6.55303356874225962e+00
-6.72885209234914905e-01
-5.37915727090267692e-01
5.72650822302362261e+00
9.38851741892471559e-01
-5.16234562861195401e-01
5.50427086587043934e+00
1.09436354185450346e+00
-5.09249377216085208e-01
5.43247741739721235e+00
1.44160153207267028e+00
-5.03367386003767847e-01
5.34279373452215367e+00
1.61360869002831997e+00
-4.96247639403911867e-01
5.26559226452533213e+00
1.77384170876372083e+00
-4.85907456351952205e-01
5.14995987779547537e+00
-2.20139901919316605e+00
-6.05366913332154422e-01
6.58982864667698021e+00
-1.19512635364671072e+00
-5.52898587668671615e-01
5.98438795335848628e+00
5.09042563506053314e-02
-5.10208655680227663e-01
5.46662781070075976e+00
1.40281765353654064e+00
-4.97976295439175876e-01
5.35783805060768792e+00
1.90382636965185204e+00
-4.77699497587708410e-01
5.13753929223056538e+00
1.26759721314377805e+00
-4.97159215787817077e-01
5.40759452646920380e+00
1.68076572193168738e+00
-4.82218920053369526e-01
5.23044731432459375e+00
2.19838459041759160e+00
-4.64224432435258905e-01
5.03179120255435119e+00
-1.17637004503221876e+00
-5.40784671288798036e-01
5.99289492889300224e+00
1.11108626879848305e+00
-4.95989484072173248e-01
5.45700270238462259e+00
1.15212083391139242e+00
-4.92451299101970164e-01
5.44477031018785951e+00
1.16959633444222688e+00
-4.89740250475768635e-01
5.40785162124590002e+00
1.20413785430922804e+00
-4.89308407013611224e-01
5.39677626018534262e+00
1.81050593862077003e+00
-4.71827404764378344e-01
5.19155863219735370e+00
2.00726566391090611e+00
-4.64370118061048220e-01
5.10204032571855226e+00
2.14549107570148756e+00
-4.63694777173888018e-01
5.07154368128840982e+00
-2.24266901957673204e+00
-5.80664631720847924e-01
6.60145878200142011e+00
1.77129631501598217e-01
-4.97878270967535175e-01
5.55780106629690618e+00
1.00443224486869220e+00
-4.90657802552577404e-01
5.48566254468837400e+00
1.05209352085924590e+00
-4.87179967959713134e-01
5.47312891230316989e+00
1.19842563633618870e+00
-4.85654436656679511e-01
5.42948031087922800e+00
1.67520754811366279e+00
-4.70230259895168590e-01
5.23171438000149447e+00
1.93645750103351677e+00
-4.58550152959363910e-01
5.11438058310305088e+00
1.97873059545666741e+00
-4.56966488953481798e-01
5.08691079445779426e+00
-2.33369664712220715e+00
-5.81630407123128301e-01
6.66868446167500117e+00
-2.29773306807200184e+00
-5.80779676428201275e-01
6.65226658974256946e+00
-2.03074750460249609e+00
-5.72194408315360836e-01
6.54730429879743525e+00
9.68439132714500883e-01
-4.84616064920506517e-01
5.49405991027978668e+00
1.14620568337234485e+00
-4.77583053153959547e-01
5.41378599389654269e+00
1.75998997022173809e+00
-4.61279787193613511e-01
5.21830036482445880e+00
1.84457621477026490e+00
-4.58655834438307985e-01
5.17001756957776237e+00
2.34924267092206707e+00
-4.44118204423412544e-01
4.97318356886587321e+00
-2.70015286613664607e+00
-5.84520789779278682e-01
6.80948929437841866e+00
-2.54535250973879057e+00
-5.79626756265866128e-01
6.76851398222703082e+00
8.59622462241405483e-01
-4.78819963100401036e-01
5.51815203337744187e+00
8.89882845808404599e-01
-4.81840209205923520e-01
5.51156892919368246e+00
9.18678834514726761e-01
-4.81022893038286214e-01
5.53679942131748604e+00
1.03399416221089391e+00
-4.77890430656533693e-01
5.47664436008487421e+00
1.55724358776856953e+00
-4.58558784256985985e-01
5.25575583561722492e+00
1.69020546226894419e+00
-4.57691527009085053e-01
5.22237515590598100e+00
2.03870847638068931e+00
-4.45256227239333835e-01
5.07780017506279613e+00
2.32852224265855812e+00
-4.39362177142265331e-01
4.99038383580123579e+00
1.51392838884458564e-01
-4.76354777940639518e-01
5.52602887742946081e+00
9.92189689581236545e-01
-4.71909585355143657e-01
5.48688507465670128e+00
1.47679930134270343e+00
-4.57157206810155092e-01
5.29096945461250368e+00
2.02467362192830524e+00
-4.39857928804496534e-01
5.08656801263284919e+00
1.10505094846118701e+00
-4.62421728855158642e-01
5.42408635616463197e+00
1.23778647912507012e+00
-4.57902014809439872e-01
5.38216916378942223e+00
1.42225096409241791e+00
-4.52059574814917597e-01
5.31315816020619547e+00
1.44408867889403769e+00
-4.51664078099304034e-01
5.30412142028021272e+00
2.34418117625535638e+00
-4.26802263857602726e-01
4.97451871577841764e+00
-2.38457106454659806e+00
-5.53119988209372360e-01
6.72755129262320217e+00
-3.84962439118586408e-01
-4.70899279852521113e-01
5.62910750333659049e+00
8.28834880552135389e-01
-4.63135770380059153e-01
5.52255413980349541e+00
1.02774082312178061e+00
-4.59129488151804210e-01
5.47639214391471629e+00
1.55662292849608352e+00
-4.43314346491019862e-01
5.25376138102706136e+00
1.77916173183409532e+00
-4.39459965893203630e-01
5.20436154644825066e+00
1.93984133908945533e+00
-4.33885576001944495e-01
5.14102983949477021e+00
2.27920996236057372e+00
-4.21644113708799395e-01
4.99402047161956819e+00
2.29581854176061073e+00
-4.20841641417367462e-01
4.97994887678052223e+00
-3.12899990152893359e+00
-5.64405974996388338e-01
6.95469432565575207e+00
-2.31952130278260027e+00
-5.38909728610720951e-01
6.62822131686335236e+00
-4.03884043880347987e-01
-4.64096004427717590e-01
5.62534631352610059e+00
1.68424934384593716e+00
-4.33606586054526011e-01
5.22227877184483358e+00
1.70979081787156195e+00
-4.32961645391797767e-01
5.20888903918476309e+00
2.13900195249470260e+00
-4.22366519902916515e-01
5.06970228198961514e+00
2.24096618363292377e+00
-4.17534426984266072e-01
5.02466905822272114e+00
-1.22026030041675471e+00
-4.85315515721993496e-01
6.00789500734560278e+00
1.30606847341157284e+00
-4.40716060809441701e-01
5.38760644864705807e+00
1.66123599335252736e+00
-4.33359887354390072e-01
5.26567061931028046e+00
1.76008375565945374e+00
-4.22658494173435040e-01
5.18079716864390249e+00
2.02818428382947902e+00
-4.15952960020796292e-01
5.08050976905031604e+00
-2.05472457487500382e+00
-5.20830093875194522e-01
6.57704289032067368e+00
1.59816128002733304e+00
-4.21235590656804215e-01
5.23180234877977846e+00
1.73469578267679614e+00
-4.20246509602325624e-01
5.19392743048333116e+00
1.77976194647426778e+00
-4.19061464198342504e-01
5.16902672738278479e+00
2.12058859373927655e+00
-4.11210935766832486e-01
5.08150723708332031e+00
2.16925296079162733e+00
-4.09273274641360263e-01
5.04477400034101908e+00
2.34689578306967661e+00
-4.03242499278898381e-01
4.96790014195075447e+00
8.58964848481976961e-01
-4.37897165580214909e-01
5.51398294208157047e+00
1.28245358182568059e+00
-4.26449757624508152e-01
5.36316735093316588e+00
1.74957484011810172e+00
-4.13839777070491299e-01
5.18499821995762566e+00
2.07859904634640236e+00
-4.04541389689896780e-01
5.07695290492231965e+00
1.69365527560403795e+00
-4.09169231342937867e-01
5.21418509290852938e+00
1.88615479851802115e+00
-4.03344920838329957e-01
5.13725517520697395e+00
1.92425999265402692e+00
-4.04399847570958371e-01
5.14654902467735020e+00
2.17302151648820585e+00
-3.97299005676812256e-01
5.03992369374435611e+00
2.28175933688496846e+00
-3.95030952167747751e-01
4.98689329508611756e+00
-2.28375321331998071e+00
-5.02486380837932844e-01
6.61194795307259842e+00
-5.60960647512078192e-01
-4.37284465596431748e-01
5.71823768056592208e+00
1.33829991194869780e+00
-4.10373308897721778e-01
5.34122527139942971e+00
1.43742140657252948e+00
-4.11954179886929839e-01
5.30180821155854609e+00
-1.26558570931135161e+00
-4.55510825589923563e-01
6.06072980514861204e+00
-3.91072511505752951e-01
-4.26753097697909978e-01
5.62551027606489118e+00
2.18112268745459881e+00
-3.85176547098932343e-01
5.03168745178577304e+00
-2.98572495376775171e+00
-5.07862682612691629e-01
6.91603307893792785e+00
-5.48174712725873370e-01
-4.24931239200810829e-01
5.72055097743255470e+00
-1.48559690326629384e-01
-4.10326564053268394e-01
5.47623322293057768e+00
3.55219692231950546e-01
-4.09176642621220221e-01
5.45677505335389412e+00
3.86123062572850395e-01
-4.09434162677454805e-01
5.45486383388359020e+00
1.43720472405761401e+00
-3.93698715256871723e-01
5.30040667477004135e+00
1.45887084629147301e+00
-3.96380547975763442e-01
5.29129395572430905e+00
2.16775883095070521e+00
-3.79779881762611460e-01
5.04107399971044678e+00
-1.30408487388197436e+00
-4.42984432935221439e-01
6.07927169945349277e+00
1.67617956361261890e-03
-3.99835819173943230e-01
5.42834941228077561e+00
1.23075521435055069e+00
-3.96163872816564011e-01
5.37775534634152574e+00
1.61781451878783833e+00
-3.84539131970382919e-01
5.21758276097695539e+00
1.87069810056146779e+00
-3.79836576033875051e-01
5.14327155630324739e+00
1.96121622551615360e+00
-3.79360987100660407e-01
5.11924642375808503e+00
1.35543781770312921e+00
-3.90584365389904431e-01
5.36345782403625027e+00
1.52296905153592022e+00
-3.83162543561158253e-01
5.26166146768821186e+00
1.97035728971367829e+00
-3.73128777340289375e-01
5.11235658361376988e+00
2.27862846970469501e+00
-3.68009752160744774e-01
5.01982465708233505e+00
-2.66962276969008494e+00
-4.73804269765424835e-01
6.79156616154377613e+00
-2.31421331207909864e+00
-4.64252835904112093e-01
6.63518131663688049e+00
-1.74814951642941985e+00
-4.51413711252791949e-01
6.43994514257736039e+00
1.78668923980331518e+00
-3.72842878157403190e-01
5.19101093340389230e+00
2.24630064833146292e+00
-3.61269475730380318e-01
5.01037242960615004e+00
-1.80613492375567342e+00
-4.46981027187233648e-01
6.49054429691506840e+00
-4.16157429926550360e-01
-3.94749467248061092e-01
5.61920190011395437e+00
1.43104298890111847e+00
-3.72354426855885545e-01
5.30008521879200956e+00
2.06728761339427169e+00
-3.60331465649893767e-01
5.07769966639548898e+00
2.27118839804978467e+00
-3.54452355455904589e-01
4.98868409842253691e+00
2.35193548579217504e+00
-3.50466591537618222e-01
4.95389401844115262e+00
1.50108228188374371e+00
-3.65264180267935390e-01
5.26923574114682669e+00
1.74259480460034011e+00
-3.59850154990763060e-01
5.18151050128164581e+00
1.80114889396116151e+00
-3.60468986915893463e-01
5.18109439466479849e+00
1.86489025883154502e+00
-3.56047618463762316e-01
5.14337255911979430e+00
2.22441032580668763e+00
-3.50304443425725698e-01
5.02620292199292784e+00
-1.84214599998945494e+00
-4.30528411080680240e-01
6.46148699227666512e+00
-1.74803802782489615e+00
-4.30382375764986336e-01
6.43960051070352435e+00
1.66315383899371394e+00
-3.53549882161198648e-01
5.19087028337361911e+00
2.00652753163911113e+00
-3.48313286100569053e-01
5.08454852059029339e+00
-1.91841112142265025e+00
-4.24667103526173983e-01
6.49591170396308470e+00
1.33689728401017427e+00
-3.58136459498338666e-01
5.33543770391205285e+00
2.11710798069149986e+00
-3.40059982655299686e-01
5.07263138011535286e+00
2.17619504876881198e+00
-3.40120341568293016e-01
5.06239912264034864e+00
-1.34698976636492218e+00
-3.94311555437000971e-01
6.05470742499589853e+00
-4.28566804464739992e-01
-3.66199600312991536e-01
5.61566610033973745e+00
1.35895153170005467e+00
-3.51769036010972647e-01
5.32625599315179432e+00
1.44668708270092483e+00
-3.47733285140426618e-01
5.29060639079020767e+00
1.92626354168775649e+00
-3.38480222276462794e-01
5.13561639502450529e+00
-1.39777124819752685e+00
-3.87687027912246351e-01
6.06559440819150097e+00
-4.62725400377578422e-01
-3.60953955662148274e-01
5.64006002793366790e+00
3.50305928699071123e-01
-3.55292195249546416e-01
5.48248001208330837e+00
1.99604684716453606e+00
-3.29025410221634840e-01
5.05577832295387264e+00
2.22316602377438022e+00
-3.26794280635673229e-01
5.02321383216604289e+00
-2.57144857734005905e+00
-4.16910764208115181e-01
6.73660173358394854e+00
-2.25649364650065465e+00
-4.11678070405588903e-01
6.64355404383133052e+00
-2.20937506062684363e+00
-4.11975568329203012e-01
6.63816773414176264e+00
1.38077519892969147e+00
-3.36263918735102363e-01
5.31619887783321321e+00
-2.34483071534841025e+00
-4.04227898912265626e-01
6.65847175720854256e+00
1.59764847862374593e+00
-3.29136645329087207e-01
5.25164453029586653e+00
1.80472813177763380e+00
-3.24327040474843120e-01
5.17402522118230923e+00
-2.55567412319853160e+00
-4.00174555719505054e-01
6.69484720713647352e+00
-2.28151644589357350e+00
-3.98712432775590209e-01
6.67282665892938898e+00
1.41882750218322173e+00
-3.23647095586636235e-01
5.29933763367745048e+00
2.11565497477946929e+00
-3.10476423170008564e-01
5.06893083031780023e+00
-5.28545758509844865e-01
-3.39439606600460408e-01
5.72078108654209672e+00
1.26315571116084646e+00
-3.21917875848202806e-01
5.35833320404872193e+00
1.30332909970648525e+00
-3.23205019029910667e-01
5.37531149915941420e+00
1.31370990619087236e+00
-3.21529855228438188e-01
5.33996899055831431e+00
1.46207565562056452e+00
-3.17089902170459847e-01
5.28037651918934969e+00
1.71394354875788602e+00
-3.13883032602614576e-01
5.22290330490749266e+00
1.96280884508546061e+00
-3.07825296580278074e-01
5.10752471681991249e+00
2.05115798101478752e+00
-3.07413919054437712e-01
5.08080810836248986e+00
-1.36690050961431542e+00
-3.52357083429179430e-01
6.08229068489842817e+00
-4.28375307640245340e-01
-3.28627056271882156e-01
5.61361113131126999e+00
7.70425412399842590e-03
-3.19002429514570474e-01
5.45254634694552198e+00
1.41304349470348867e+00
-3.11499099899803233e-01
5.30027209655137899e+00
1.72556214398807750e+00
-3.06086189179671397e-01
5.18350224631921197e+00
2.02799775187746123e+00
-3.02032066045844816e-01
5.09608602303363512e+00
2.13285559779193523e+00
-3.01081821774148883e-01
5.05433493675657175e+00
-1.36860700847505123e-01
-3.16832714468356758e-01
5.50130066411296514e+00
1.25723180051824679e+00
-3.09655554780738862e-01
5.35905444703736666e+00
1.31809919812431997e+00
-3.07717641516599361e-01
5.30576514708376212e+00
1.77401652757690509e+00
-3.00837802880221550e-01
5.18823634789806221e+00
2.06874374966800367e+00
-2.95152657383352335e-01
5.06644171755564443e+00
2.32399597335449304e+00
-2.90198184683161053e-01
4.96734191114746348e+00
-2.92370933218458617e+00
-3.80718592987183801e-01
6.88159736270112887e+00
-2.73524912284368238e+00
-3.72787896510907768e-01
6.76287594365443390e+00
-1.37909635122675667e+00
-3.38516295424610814e-01
6.07509736670342804e+00
-4.59731724215598547e-01
-3.15439805579195209e-01
5.60692221054358164e+00
8.77711626964205238e-01
-2.88452536549270055e-01
5.06364529769982852e+00
1.73359960284250425e+00
-2.95452834507465845e-01
5.20983628373029184e+00
2.26317975632191315e+00
-2.84545979369970004e-01
4.98321766348850836e+00
-2.45305033526984007e+00
-3.62313046511387182e-01
6.70639102172001067e+00
-4.40857265072479021e-01
-3.09586661653616591e-01
5.61022588957583412e+00
1.25748828800365242e+00
-2.98806989012998014e-01
5.38902404679001901e+00
1.38514343129726747e+00
-2.96450943458281158e-01
5.30953026520261950e+00
1.66390022123147507e+00
-2.91899220374430779e-01
5.21384146968691820e+00
2.21850889316785116e+00
-2.81209128707320177e-01
4.98446829499077726e+00
-2.13008608400960453e+00
-3.47639242391360181e-01
6.55666539637366697e+00
-1.42775893336486881e+00
-3.23224399388806427e-01
6.04696734293568028e+00
-4.53388355531450626e-01
-3.03072173540356871e-01
5.60747921676200800e+00
-2.89691040928186139e+00
-3.53731137846863219e-01
6.85518987581088446e+00
1.28554507978643118e+00
-2.86289102947519414e-01
5.37762074396592560e+00
1.30809111777718279e+00
-2.86154351530054307e-01
5.36935360780240334e+00
1.33052953509303928e+00
-2.86011555688644947e-01
5.36093716488038119e+00
1.41368876839129509e+00
-2.85405398298723689e-01
5.32807298627796655e+00
1.43561952707974960e+00
-2.82197671692061003e-01
5.31885151296869552e+00
1.79795309586794017e+00
-2.76438167050578720e-01
5.17125694110976131e+00
-1.37277638243322664e+00
-3.12121140938342201e-01
6.07783562120509835e+00
-4.72139280791009530e-01
-2.90190047326719491e-01
5.60311543408773094e+00
8.77387015022233929e-01
-2.65286179090945706e-01
5.06154231288130863e+00
1.60637271587035069e+00
-2.74475658555744073e-01
5.24042828061010546e+00
-1.74754370191997840e-02
-2.77071472903763938e-01
5.47785811133629874e+00
8.93969268913256565e-01
-2.59500884100578644e-01
5.05708517896005461e+00
1.44992120797934176e+00
-2.68539961514955239e-01
5.27971982201468304e+00
1.84164206151040477e+00
-2.63820958551525653e-01
5.14389669838758934e+00
2.24483212744292393e+00
-2.55815932648752242e-01
4.99343702202139905e+00
-2.51003541236308525e+00
-3.21219637040731476e-01
6.69578463300087634e+00
-1.42979447065970300e+00
-2.98474502833898259e-01
6.08488533752598926e+00
-1.14291426276838393e+00
-2.92838954767308202e-01
5.96345019033040913e+00
-8.00662341271849098e-01
-2.82037043390740927e-01
5.71026338642019837e+00
-5.84841912065811931e-01
-2.81339107798015131e-01
5.64054719926679038e+00
3.12818439738544174e-01
-2.71351592788698470e-01
5.47825529817876156e+00
1.52686137565971802e+00
-2.63118880655714538e-01
5.27659178064244827e+00
1.57454531045107360e+00
-2.62685595904254054e-01
5.25429587887815952e+00
-3.56215045683428780e-02
-2.63299412159213986e-01
5.44665223781263652e+00
1.30188841130425348e+00
-2.61535952009977979e-01
5.36885104612420783e+00
1.59010922994304571e+00
-2.56479641768236788e-01
5.24603972947991792e+00
-1.47812293394758631e+00
-2.83343785272642035e-01
6.05588716893230128e+00
-1.39098644799274607e+00
-2.84817344962380592e-01
6.06688613864076132e+00
-3.92596994169363445e-01
-2.64803355314107036e-01
5.64800511141955575e+00
7.76596528664421238e-03
-2.57728913337544774e-01
5.44842758698145424e+00
2.08080538957018391e+00
-2.43076830659776477e-01
5.08330352348031234e+00
-7.75554987627498416e-01
-2.60413571198638061e-01
5.71732922340195238e+00
1.44550752853629505e+00
-2.48453634745013224e-01
5.31039776817277431e+00
1.58972665560880522e+00
-2.44375794035460864e-01
5.24468290324758701e+00
1.70629041205047804e+00
-2.41496168642326925e-01
5.21726587262148733e+00
-3.60784260378992361e-01
-2.52751027232492320e-01
5.65265549161742431e+00
3.31371456820177435e-01
-2.46764570047896620e-01
5.47540836754764815e+00
1.23310457387083261e+00
